Supplier_ID,Supplier_Name,Region,Industry,On_Time_Delivery_Rate,Financial_Stability_Score,Disruption_Type,Severity,Time_To_Recovery_Days,Disruption_Cost_USD,Insurance_Coverage_Percentage,Penalty_Cost_USD,Compensation_Paid_USD
13308217-4bca-44a2-a300-48bd798583dd,Chavez-Butler,Malaysia,Electronics,65.99,37,Natural Disaster,Low,8,47376.03,97.21,5900.11,1321.79
7f6e5fd4-5817-4675-a8ac-fbebf4c8af80,Davis-Carrillo,Martinique,Retail,81.1,51,Regulatory Issue,Low,11,47418.4,92.58,2765.2,3518.45
fa6e1e03-ff4c-4324-a235-f0f07ebdb5a7,Mcgrath Inc,Cyprus,Retail,85.74,15,Supplier Bankruptcy,High,91,630328.6,58.3,75366.44,262847.03
ec7c43f2-0a6a-4024-8a24-1bf5a3e0cbe1,"Smith, Pace and Sanchez",British Indian Ocean Territory (Chagos Archipelago),Food & Beverage,95.04,4,Cyber Attack,High,115,1411672.52,98.57,268152.0,20186.92
710bb711-25f1-4fc8-b292-e7d340628237,Singh Inc,Comoros,Food & Beverage,67.89,70,Raw Material Shortage,Low,22,13933.87,68.08,1863.97,4447.69
454b2115-e5aa-426b-9177-d9ad89bc9c24,Brown-Clements,Italy,Food & Beverage,70.8,95,Regulatory Issue,Low,21,35273.22,52.08,2390.36,16902.93
d212e1d6-69bb-4ba4-87fc-30f1964abcaa,Davis LLC,Micronesia,Retail,75.93,89,Labor Strike,Medium,143,231616.7,85.19,18035.06,34302.43
829c653b-b9b9-45fa-b924-f026bc7d3c9b,Wilkinson-Anderson,Palestinian Territory,Retail,64.06,27,Labor Strike,Low,30,25158.9,52.16,2038.42,12036.02
108bad6e-339c-412a-b518-345aa6778f8e,Lopez-Manning,Saint Kitts and Nevis,Electronics,83.18,78,Port Congestion,Medium,98,68395.52,64.42,3536.97,24335.13
0950d054-2c88-456e-9285-b0915b8ab51d,Smith Inc,Heard Island and McDonald Islands,Automotive,96.27,24,Regulatory Issue,Low,18,25921.77,76.3,3341.98,6143.46
5694f7f1-7813-496f-856e-48cc27c22861,Davis Ltd,Antarctica (the territory South of 60 deg S),Food & Beverage,91.12,81,Cyber Attack,Low,11,39803.77,56.09,7039.99,17477.84
df8746db-5a30-4e1e-8964-74a44d95183f,Robinson Ltd,Italy,Pharmaceuticals,76.55,23,Natural Disaster,Medium,83,355477.97,67.8,43238.87,114463.91
fd0d15a2-e184-4ba7-b40c-d74838fc8ed2,Ramirez Group,Suriname,Electronics,81.11,94,Natural Disaster,Low,20,17468.09,92.56,1072.03,1299.63
2227cad0-f8b9-476d-8a91-95722ae6516d,"Murray, Good and Molina",United Arab Emirates,Food & Beverage,86.89,0,Cyber Attack,Medium,67,88250.74,96.19,12296.54,3362.35
39dce683-28ab-42da-97ad-920cd6df6db2,Schmidt Group,French Southern Territories,Pharmaceuticals,85.42,78,Natural Disaster,Low,28,35907.96,92.53,3948.9,2682.32
6b7f04e3-cbb0-46b6-91b9-d8238f74adf4,Cannon Group,Egypt,Retail,69.3,85,Raw Material Shortage,Low,13,47513.76,55.42,6877.12,21181.63
b4474272-a0a7-455e-ab31-8d75d5b4832a,"Moses, Rose and Jacobs",Ghana,Automotive,73.52,18,Supplier Bankruptcy,Low,24,19515.82,75.19,2409.06,4841.87
e3ed8073-dae9-43d6-a1a6-edd395394564,"Barnes, Flores and Wilkinson",Armenia,Retail,65.59,20,Regulatory Issue,High,83,699443.09,81.27,46937.81,131005.69
3cc14458-1b79-48a7-8283-be65a96bc244,Sanchez-Sullivan,Trinidad and Tobago,Food & Beverage,89.5,77,Logistics Delay,Low,19,28859.04,70.86,2850.87,8409.52
5dcab263-6004-4cb2-aed9-72fa306fa34d,Khan PLC,Sao Tome and Principe,Electronics,78.81,48,Labor Strike,Low,3,18837.01,85.17,2928.06,2793.53
b605b97d-b9ba-4cc3-add3-1ada25ce80c6,"Scott, Oliver and Romero",Martinique,Electronics,92.5,20,Labor Strike,Medium,161,92695.1,92.94,18400.77,6544.27
48c8e0b0-73c6-4f23-bf22-55ab0488c460,"Calhoun, Brooks and Chen",Mali,Food & Beverage,91.79,9,Natural Disaster,High,78,2506285.2,53.07,300835.68,1176199.64
3a34dfed-409e-4c5e-9608-d1167eb5d86d,Meyers-Barker,Chad,Food & Beverage,95.55,81,Port Congestion,Medium,81,189876.34,91.71,37862.27,15740.75
4fbf1de0-d453-4109-8c82-9b1604f4c3e5,"Hernandez, Hess and Clark",Saint Vincent and the Grenadines,Electronics,91.76,4,Logistics Delay,Low,13,30676.51,91.98,2274.29,2460.26
c891c3b2-b373-4906-8af6-51c9bcd71399,"Parks, Wagner and Woods",Myanmar,Automotive,82.13,28,Cyber Attack,Low,16,33023.9,80.5,2858.04,6439.66
ae0476a7-2277-4a1a-ab23-bf21ef222d91,"Vega, Livingston and Nguyen",Bolivia,Food & Beverage,80.96,98,Raw Material Shortage,Low,26,35697.94,90.23,5884.55,3487.69
e043d947-f456-4863-9b01-d51f2343396c,Thompson-King,Chad,Automotive,95.26,64,Raw Material Shortage,Low,25,30414.08,79.92,2680.16,6107.15
cc607fcb-455e-482d-921f-ab50b92d963a,Vaughn-Hooper,Malaysia,Automotive,97.92,42,Port Congestion,Medium,146,68488.45,99.6,12973.35,273.95
ec706f21-a397-4109-8b84-c6abe628aee8,Warren-Johnson,Turkey,Retail,89.76,87,Cyber Attack,High,159,2876610.35,89.42,347229.46,304345.38
3a777bf2-9d20-4010-bd49-04455e7454aa,Torres LLC,Tuvalu,Automotive,76.57,76,Supplier Bankruptcy,High,31,925170.9,71.7,62793.2,261823.36
94cf5bd2-5801-48d6-b81a-bef043bca97c,Carter LLC,Peru,Electronics,65.77,10,Labor Strike,High,9,1616336.93,72.63,259101.2,442391.42
ff649087-baea-43ad-bc5b-c469715dfdcc,Ford-Morgan,Bangladesh,Retail,97.43,46,Cyber Attack,Low,25,14818.21,74.22,2242.42,3820.13
a03c41b5-faf8-4765-bd09-29b064021d68,"Warren, Fisher and Wright",Cameroon,Automotive,91.58,42,Cyber Attack,Medium,149,436679.63,52.13,38522.79,209038.54
74bf028e-df54-4cc1-8563-6d2553dbc046,Gutierrez-Williams,Ghana,Pharmaceuticals,63.98,79,Labor Strike,Low,28,38756.63,62.77,7310.51,14429.09
f65e979b-2465-4728-ab13-2818c846330a,Garner-Contreras,Northern Mariana Islands,Retail,93.43,51,Cyber Attack,High,43,1885867.38,79.97,120043.43,377739.24
7cb5d8a0-da37-42d4-92f5-4c1481739827,Yates-Wong,Bangladesh,Electronics,75.54,9,Labor Strike,Low,12,17935.7,51.6,1483.5,8680.88
f4298b99-948d-435d-b2bb-45eaea96ef05,Morales PLC,Mongolia,Pharmaceuticals,91.42,86,Cyber Attack,Low,30,15453.72,66.51,2149.03,5175.45
bd69ae5b-a1cf-4934-8c70-5cb3bb7c32a8,"Smith, Garza and Sullivan",Cuba,Automotive,72.24,7,Raw Material Shortage,Low,30,40420.7,57.24,2452.66,17283.89
8348fdda-0e70-41ec-ae74-9c8351d766f0,"Hill, Jones and Miller",Fiji,Retail,93.54,31,Natural Disaster,Medium,31,491082.79,71.62,91708.24,139369.3
a699f2c6-efea-4d27-a203-c9162f440f1d,"Gilbert, Klein and Gibson",United States Virgin Islands,Retail,81.23,72,Logistics Delay,Medium,103,94685.84,88.56,13069.68,10832.06
81fe077e-4bae-4963-b3fb-84a152308c4f,"Buckley, Leblanc and Barajas",Peru,Automotive,86.34,98,Labor Strike,Low,18,43235.02,96.64,4605.74,1452.7
1e8b381e-89f2-437f-885f-fd89fedb3f1c,Olsen-White,France,Retail,73.45,3,Regulatory Issue,Medium,10,195147.1,55.43,27405.4,86977.06
0d2cd9b0-5a9f-4b24-b77a-b7f961dcdf88,Wilson-Bennett,Oman,Electronics,64.42,43,Regulatory Issue,Low,6,23754.1,99.73,3647.65,64.14
e5278f20-4b16-4c8d-a675-2fac882e3d4d,Smith-Sanders,Somalia,Electronics,64.21,81,Labor Strike,Medium,180,124702.23,56.86,9061.01,53796.54
82ce6a9e-fd87-43f1-a0cf-e22e0dc6826f,"Lewis, Ortega and Smith",Latvia,Automotive,68.32,88,Raw Material Shortage,High,160,2413771.63,73.31,160196.57,644235.65
4b3e68e6-4504-44bf-adf5-71b2d1c1fcf5,Collins-Morris,Mozambique,Food & Beverage,76.93,23,Raw Material Shortage,Medium,95,201524.24,73.7,20434.01,53000.88
e54bd579-a4ec-43a9-80ca-1c083b88ece9,Pittman Inc,Chad,Retail,84.42,91,Port Congestion,Low,20,26734.75,92.15,2137.5,2098.68
99a02ffb-60be-430b-a470-24ad2c35d1df,"Holloway, Hoffman and Howard",Netherlands,Retail,63.7,17,Natural Disaster,Medium,71,309956.71,60.26,51749.51,123176.8
3dffb8ee-bf3f-4fe6-82b0-fcc8f4726151,"Nelson, Taylor and Rodriguez",Hong Kong,Food & Beverage,69.9,40,Supplier Bankruptcy,Medium,116,460264.29,52.05,39271.5,220696.73
8ab63059-7788-446e-a631-f41dccdfcf24,"Reyes, Hill and Ross",Oman,Food & Beverage,85.88,32,Port Congestion,Low,18,10680.25,50.65,2090.28,5270.7
9ff77937-3e2b-48a5-83ee-1e49679bb959,Osborn-Smith,Northern Mariana Islands,Retail,93.49,1,Raw Material Shortage,High,177,916055.18,97.74,153354.33,20702.85
833ebcca-31cb-4536-8077-7e3f20da23c9,Quinn-Gray,Monaco,Retail,80.39,11,Labor Strike,Low,17,41824.02,69.43,5616.95,12785.6
3b3b3414-4db0-45fc-bead-7e24dcecf1da,Foster Ltd,Bangladesh,Food & Beverage,92.54,29,Raw Material Shortage,High,179,2352716.33,82.49,338519.22,411960.63
a9d78246-3bd7-4a03-af9f-07cfda7a7cbf,Moore PLC,Latvia,Pharmaceuticals,81.21,2,Port Congestion,Medium,111,270209.28,60.31,19426.48,107246.06
8bf78683-42d4-4973-aea6-6cd0c5dc6d3a,Wilson-Ward,Pitcairn Islands,Retail,96.13,6,Regulatory Issue,Low,27,21532.78,52.89,3627.9,10144.09
13ec33ae-4804-4eb5-b6ab-4f85da83ab58,"Scott, Morse and Ford",Micronesia,Automotive,94.15,24,Logistics Delay,Medium,27,364035.42,95.72,43970.3,15580.72
49fd0857-e6ca-456d-a0a0-c9b0e6bb3f14,Donovan-Little,South Georgia and the South Sandwich Islands,Automotive,96.68,6,Raw Material Shortage,High,78,1225983.36,59.09,132047.32,501549.79
c96e3157-eaa7-49c9-b5d5-bc0503adec9a,"Delgado, Murphy and Williams",Netherlands Antilles,Automotive,95.01,81,Logistics Delay,Medium,109,413320.39,89.03,52608.42,45341.25
e0c585e1-de39-4aa9-b70e-6e744dfb3058,"Evans, Holloway and Edwards",Croatia,Automotive,69.06,80,Raw Material Shortage,Low,19,11185.79,93.56,1301.39,720.36
70c40ae6-d5cb-4131-9ecf-9a9c536e8956,Powell Group,Portugal,Pharmaceuticals,67.4,15,Labor Strike,Medium,56,118439.61,62.83,18214.85,44024.0
d21ff1ea-ce73-4949-81ce-c125fbebb984,Mendez Ltd,Uzbekistan,Retail,67.23,8,Logistics Delay,Low,9,12522.94,56.67,2246.06,5426.19
5222c68a-284a-439e-9dd7-b667c857c2d7,"Elliott, Howell and Le",Palestinian Territory,Retail,98.5,62,Logistics Delay,High,89,1474259.61,78.36,248246.67,319029.78
1a9b8539-e08d-4e21-a5a7-1e4dabd7b795,Alvarado Inc,Liberia,Pharmaceuticals,96.9,97,Labor Strike,High,103,2801685.61,76.87,513413.57,648029.88
7537210f-ebd8-471c-830e-223cc8cc020e,Cook Group,El Salvador,Pharmaceuticals,95.43,24,Logistics Delay,Low,4,35897.54,51.43,2810.68,17435.44
76b361bf-d5c2-4052-823d-454842386b1f,"Johnson, Richmond and Brown",China,Food & Beverage,68.39,8,Natural Disaster,Low,5,10846.69,59.27,1054.43,4417.86
62435243-61c2-4339-b7b7-24ec0e32809f,Cuevas LLC,Tunisia,Retail,82.92,99,Raw Material Shortage,Medium,94,92928.49,88.53,8065.12,10658.9
6a5d171c-b7c0-41da-9e96-5f630558bd67,Crawford-Hines,Western Sahara,Retail,93.92,90,Raw Material Shortage,Low,1,38227.98,50.48,5456.72,18930.5
7eafde63-80dc-4c72-9f82-14991a916983,Sosa Group,Timor-Leste,Automotive,64.4,60,Regulatory Issue,Low,1,37432.77,54.7,4966.45,16957.04
b7c29025-d443-4571-a983-9989c1c042b4,Gray LLC,Mauritania,Food & Beverage,96.69,6,Cyber Attack,Low,1,13218.9,73.07,1088.15,3559.85
b1e16fed-3a99-427e-8da3-7e1b1246364c,"Johnson, Williams and Parker",Lebanon,Retail,79.82,21,Port Congestion,Low,6,27844.94,84.45,1498.28,4329.89
325d2791-4628-4c83-b75a-e218ab26ac0b,Bullock Group,Afghanistan,Automotive,86.04,33,Raw Material Shortage,Low,27,18997.9,55.38,3663.05,8476.86
92b7a3e2-acba-4b75-9c42-31f2ab735abb,Martinez LLC,Lao People's Democratic Republic,Food & Beverage,86.46,41,Port Congestion,High,176,1781430.56,97.42,216740.33,45960.91
fb1d689c-02af-4e29-bca8-2e1c21aa5714,"Mitchell, Thompson and Johnson",Saint Vincent and the Grenadines,Food & Beverage,70.97,28,Port Congestion,High,111,2252708.92,64.53,251212.57,799035.85
74ae8cf1-f24a-4ec4-a35d-6eb2382e3908,Kemp-Mcdowell,Poland,Retail,83.68,73,Logistics Delay,Medium,173,404178.92,56.59,35085.61,175454.07
388e7e51-0e31-4a48-b9fb-4e9e5f5a9a76,Robinson-Mills,Iran,Automotive,97.96,74,Port Congestion,Medium,36,457157.83,52.54,67582.01,216967.11
fefbabdc-8c3e-49d1-8a2c-9bd613b67a7f,"Garcia, Sullivan and Davis",Maldives,Retail,92.77,77,Logistics Delay,Medium,57,386981.71,89.69,74041.37,39897.81
9037ec44-7a46-4ca0-b696-4565688030a4,Pollard Group,Tonga,Retail,67.23,57,Labor Strike,Low,15,18109.0,85.59,3233.98,2609.51
df562659-0a76-4e8a-a510-fcdfaa93c490,Mcmahon-Williams,Falkland Islands (Malvinas),Automotive,77.82,88,Port Congestion,Medium,150,153070.98,96.23,14674.81,5770.78
2c493142-f169-413d-b52f-e6b6af5df91f,Arias-Schmidt,Slovakia (Slovak Republic),Food & Beverage,93.17,63,Port Congestion,Low,22,40824.46,84.73,3190.92,6233.9
d5b73162-d446-4535-a35b-331ca3873fe3,Hale-Wheeler,Tajikistan,Automotive,81.64,57,Port Congestion,Medium,11,58686.85,64.45,6277.4,20863.18
f1716933-a7d0-4d05-b1a7-ac9b19c09b6b,Roberts-Malone,Isle of Man,Automotive,97.77,35,Port Congestion,Medium,18,427417.65,86.92,75194.76,55906.23
2b58e64d-7333-4357-a57e-6e114dd931a1,Gregory-Herman,El Salvador,Pharmaceuticals,80.8,52,Port Congestion,Low,21,18618.83,90.94,3173.2,1686.87
7b70d381-c1c8-4750-8ab1-cec2b9a69422,Smith-Rojas,Turks and Caicos Islands,Electronics,78.8,75,Raw Material Shortage,Low,12,10173.67,75.37,819.73,2505.77
c8a9d3d1-085c-4098-b363-9e9792ae33b9,Hoffman-Parker,Aruba,Electronics,90.82,20,Port Congestion,Medium,57,430204.57,69.43,56185.71,131513.54
537d6b10-5487-4117-9296-5be6867f6b5d,"Harris, Owens and Brennan",Myanmar,Pharmaceuticals,66.06,7,Regulatory Issue,Low,22,17057.92,65.71,1590.45,5849.16
ee57b503-0e3d-40ca-802b-17cce1c0af5b,Huerta-Hernandez,Mayotte,Pharmaceuticals,63.49,67,Natural Disaster,Medium,152,399314.28,64.23,75625.55,142834.72
e05dc0c3-b4e3-4eb3-b21e-65b958306e32,"Brown, Espinoza and Sutton",Saudi Arabia,Retail,96.01,17,Labor Strike,Medium,56,177127.16,92.52,29630.52,13249.11
390a5fb4-435d-472a-b66a-c4a83643e2b8,"Olson, Cardenas and Obrien",Namibia,Electronics,77.73,45,Natural Disaster,Low,10,28209.98,96.93,1774.54,866.05
e2c461c6-94c9-4fd1-aee2-0859e8475c42,"Khan, Obrien and Benton",Israel,Retail,61.24,33,Raw Material Shortage,High,165,1763514.26,57.82,149181.56,743850.31
6d6d4edb-5c8a-4537-b231-47e4cb065bc6,Jackson PLC,Nigeria,Retail,72.77,24,Cyber Attack,Low,23,43076.42,88.89,4894.94,4785.79
72a9c53d-bbab-4460-a1de-c81c60cbbcab,Green PLC,Ukraine,Electronics,69.55,91,Logistics Delay,Low,10,39309.24,83.78,2817.51,6375.96
2f7a8c85-a933-4dfc-bc1a-d6ea7ad3a649,Wood and Sons,Morocco,Pharmaceuticals,89.85,89,Logistics Delay,Medium,61,71191.64,68.13,4687.57,22688.78
7a94cfc7-32b5-4be1-a477-700fda0c4acc,"Rose, Anderson and Pratt",Guadeloupe,Retail,94.07,13,Logistics Delay,Low,24,45866.33,97.35,5949.06,1215.46
79d92646-63aa-4137-8e05-c0c0f331e261,"Proctor, Soto and Olson",Kuwait,Pharmaceuticals,97.23,3,Raw Material Shortage,Medium,162,57290.35,56.52,8108.24,24909.84
7b87e1fc-800d-4759-b310-00b09697ab55,Buckley-King,Suriname,Automotive,78.63,21,Natural Disaster,Low,26,28472.7,64.94,3803.68,9982.53
09f31f4d-f5fd-4c91-a3c1-f7b78caec208,Smith-Morris,Malaysia,Electronics,94.3,51,Labor Strike,Low,30,17788.47,75.54,3226.63,4351.06
84ae2a28-a773-4e14-b660-b66231d29faf,Kline-Cook,Congo,Retail,80.79,3,Logistics Delay,High,8,2948104.61,97.53,162663.42,72818.18
42218752-c8d6-4d93-98ae-ccc2d316119a,Carr-Vazquez,Saudi Arabia,Retail,67.83,20,Raw Material Shortage,High,101,4122181.63,95.2,558278.6,197864.72
1760e59c-eab6-49ab-8f7a-fc72c48006d6,Flores-Bowers,San Marino,Electronics,68.82,60,Natural Disaster,Low,1,23526.92,79.29,2072.5,4872.43
5a0a60be-6595-4b15-aa96-338bfeea4594,Ashley Ltd,United Arab Emirates,Electronics,63.3,71,Cyber Attack,Medium,144,423034.12,99.35,63121.28,2749.72
f731a0a3-ab8f-40b0-ba68-6be4d25a3ef3,Miller-Ellis,Korea,Food & Beverage,87.41,75,Labor Strike,High,133,2650336.49,92.24,132728.95,205666.11
238d5fb0-1a4c-48b4-901d-0881561360f2,Lara-Jefferson,French Guiana,Retail,65.53,91,Port Congestion,High,24,3462156.83,61.31,545599.97,1339508.48
b42aeadf-4bc7-4e0a-b4eb-9b5b5f40c083,Patrick-Torres,Slovenia,Retail,72.4,52,Cyber Attack,Low,23,47827.17,71.68,5556.25,13544.65
c2312108-6a8a-42bd-afed-5fa29675f076,Parker-Oliver,Montserrat,Retail,79.62,54,Natural Disaster,Low,3,40897.75,51.55,2311.86,19814.96
02b8131b-c645-4cd0-9f05-597a2eab3625,Lee-Smith,Congo,Pharmaceuticals,65.28,75,Logistics Delay,Low,17,20102.7,59.44,3774.95,8153.66
72e70388-7527-4d05-83e5-894539d5f772,"Patel, Rodgers and Stafford",Belgium,Pharmaceuticals,81.53,59,Cyber Attack,High,41,1200803.11,61.56,189528.34,461588.72
a90711da-4cde-4fe0-8c82-f135af8d8c3c,"Hill, Singleton and Strickland",Turkmenistan,Electronics,95.64,18,Logistics Delay,Low,25,43670.88,77.16,4195.08,9974.43
06c07e3f-7e57-4bcf-bf62-5eed42036201,"Perry, Williams and Miller",Lebanon,Retail,74.14,93,Raw Material Shortage,Low,7,46689.75,56.08,8701.31,20506.14
21e21267-2d60-4be0-b30b-5bb7819341d2,Simmons LLC,Wallis and Futuna,Electronics,78.54,13,Regulatory Issue,Low,10,45743.21,61.02,2577.36,17830.7
56956827-1da9-4b20-afab-1f2aaae8f832,"Wilson, Craig and Lewis",Norway,Retail,87.58,54,Raw Material Shortage,High,100,3543703.11,92.99,265700.44,248413.59
45be139d-99a8-47f3-8d0c-8efd4066d271,James LLC,Botswana,Automotive,65.18,79,Logistics Delay,Medium,91,434358.01,89.73,32266.86,44608.57
e3a0bd47-b5b3-4716-a292-649d85e73e7a,Sullivan Ltd,Tuvalu,Retail,81.47,36,Labor Strike,Low,5,34141.4,88.79,5820.1,3827.25
ba2f4ded-a06a-496b-a322-920975794e25,Patel-Smith,Cook Islands,Food & Beverage,74.54,55,Regulatory Issue,Low,17,44227.55,93.72,3187.85,2777.49
89d343ef-06eb-40b7-a41c-cc566f6b4775,"Patterson, Ashley and Cooper",Korea,Automotive,62.48,31,Supplier Bankruptcy,Low,4,46404.61,84.92,7313.73,6997.82
157672cf-9637-4f1b-acfb-dca29a01dad7,Moreno Ltd,Israel,Automotive,71.4,40,Cyber Attack,Medium,23,453580.24,85.84,83854.57,64226.96
9ba313fd-2688-4fad-8db7-f2623741bb0c,Turner-Soto,Oman,Pharmaceuticals,90.12,25,Port Congestion,Low,29,22105.49,62.9,3621.18,8201.14
2be99029-16b7-498e-90bf-4071c5c566b7,Peterson-Sheppard,Ethiopia,Pharmaceuticals,71.07,30,Cyber Attack,High,123,1607486.32,60.83,190140.65,629652.39
9881dc98-ab21-465a-b579-6fbcb9ec5ecf,Bass-Jacobs,Bermuda,Retail,61.46,27,Logistics Delay,High,35,542916.68,87.47,53419.35,68027.46
ba4228cd-95c5-4f75-9975-e724feb47626,Briggs-Ward,Tunisia,Food & Beverage,86.5,21,Logistics Delay,Medium,133,452766.74,87.85,46033.16,55011.16
7029ffe9-9d59-4924-b621-e8e42cd1b143,Johnson-Fox,Monaco,Food & Beverage,97.29,57,Cyber Attack,Low,25,40430.51,80.66,7135.2,7819.26
466aefbb-52b4-4a89-91ee-58f121fc1f54,"Jefferson, Smith and Ward",India,Electronics,77.41,86,Regulatory Issue,High,23,3998010.87,96.76,240924.67,129535.55
6908b7fb-dee8-4e50-9517-3b0b35c45ee4,Martinez-Deleon,Oman,Retail,69.95,47,Natural Disaster,High,26,777878.06,61.02,63941.53,303216.87
6ed76531-16ee-4162-8f6f-904560768abf,"Ferguson, Smith and Marshall",French Polynesia,Electronics,94.58,77,Cyber Attack,Medium,118,325151.32,95.09,25514.45,15964.93
f8607a5c-7544-4014-a206-f1ba2b8c9e81,Mason-Munoz,India,Automotive,68.43,78,Regulatory Issue,Medium,56,322484.66,54.48,55042.66,146795.02
6a506536-10f5-4931-ba6c-0bf2b04ed984,Ortiz and Sons,Maldives,Food & Beverage,95.47,42,Supplier Bankruptcy,Medium,112,191570.06,68.05,17565.74,61206.63
d7787233-85b5-4b6a-a423-e704a559b646,Smith PLC,Saint Vincent and the Grenadines,Electronics,67.29,70,Port Congestion,Low,3,16777.51,51.95,1375.59,8061.59
dd189ed8-d21a-446b-9028-61090a41d5da,Gonzalez-Foster,Moldova,Food & Beverage,74.42,89,Port Congestion,Low,27,16494.86,97.73,2613.62,374.43
f0d159ca-ae5d-4a60-bdc1-d1de7b9b2594,Phillips Inc,Svalbard & Jan Mayen Islands,Electronics,77.21,39,Supplier Bankruptcy,Low,27,39719.64,51.02,2799.15,19454.68
e44ce7bd-51fe-4534-a5a6-ce1d0db6e4f0,Dixon LLC,Chile,Pharmaceuticals,97.95,19,Port Congestion,Low,21,47511.1,92.52,9083.52,3553.83
104ea50f-71da-48f2-94eb-f57f27d8e4a1,"Jackson, Reyes and Farley",Liechtenstein,Pharmaceuticals,86.56,59,Raw Material Shortage,Low,27,14145.36,51.93,2170.99,6799.67
6956fda2-06e6-4a46-9700-87838bb8ebbf,Ellis Inc,Iraq,Electronics,75.79,29,Labor Strike,High,83,4669579.46,77.32,507137.32,1059060.62
d05b104a-94c1-4d2a-ab56-5dbd51abf7b0,"Carter, Santos and Torres",Swaziland,Electronics,68.7,58,Logistics Delay,Low,21,21886.2,93.09,3832.9,1512.34
cf04a9b1-a342-4ccc-8fbb-3ba37de67d73,Thomas-Cunningham,Cameroon,Electronics,92.99,74,Labor Strike,Low,9,48399.31,76.75,8973.32,11252.84
c3f0b2cc-937c-499c-88cb-0a4cf60e6f0b,"Gomez, Cunningham and Jones",Haiti,Automotive,92.47,81,Port Congestion,Medium,143,287414.82,96.18,21624.82,10979.25
5268b913-21b3-4581-ab0d-b3bd762815a7,King-Harvey,Zimbabwe,Pharmaceuticals,83.14,0,Regulatory Issue,High,93,3574424.51,72.22,288121.68,992975.13
860ca34a-6b04-4c7a-b522-78f8a6b65305,"Buck, Bartlett and Mccoy",Vietnam,Electronics,61.3,91,Port Congestion,Low,22,29354.04,70.91,4966.64,8539.09
d8fc5eba-53b2-48b0-964d-7a13612af52f,Schneider Inc,Saint Helena,Pharmaceuticals,77.69,79,Raw Material Shortage,Medium,107,427322.27,69.93,57382.84,128495.81
f0a802fe-79a2-450f-8ac2-14d2828abd46,"Guerrero, Woods and Holt",Grenada,Food & Beverage,83.53,1,Natural Disaster,Low,7,11042.67,54.54,1687.57,5020.0
456ba1c1-b394-451d-84f9-3818653c0973,Harrison-Phillips,Bahamas,Retail,70.41,56,Supplier Bankruptcy,High,75,1945183.2,86.09,182261.86,270574.98
1f9dd875-b3f8-4b6c-96f2-6af2f332f67c,"Cox, Hampton and Soto",Cyprus,Pharmaceuticals,65.32,99,Cyber Attack,Low,10,46788.46,90.43,8672.44,4477.66
05625344-3074-4ff7-9fae-93868f677bfb,"Hall, Willis and Bates",Switzerland,Electronics,62.81,14,Supplier Bankruptcy,Medium,34,470147.31,77.23,47212.43,107052.54
0f8e0941-48d7-42e8-a909-97f09f8d79e8,Cooper and Sons,Guam,Pharmaceuticals,69.19,23,Cyber Attack,Low,18,23840.13,66.87,1398.25,7898.24
7fa0cdb0-0613-4060-a3c3-e8cadd85443a,Holder Group,Isle of Man,Food & Beverage,71.6,78,Port Congestion,High,42,3055303.63,95.25,411198.44,145126.92
690ada4f-09b0-4214-b332-848d46eae1ae,Smith-White,Sierra Leone,Electronics,61.39,60,Logistics Delay,Low,21,44050.36,86.74,6938.27,5841.08
da0a1bbc-d540-43ce-ae8d-ee2dd12462f1,Moore LLC,Myanmar,Automotive,78.08,27,Logistics Delay,Medium,96,445474.78,88.32,76856.27,52031.45
323ecf9b-b652-407a-b66d-ea00e0de651c,"Mills, Clayton and Garcia",Ireland,Retail,63.76,74,Port Congestion,High,129,4004132.91,97.99,429672.43,80483.07
ff90c026-4050-4cc9-961e-eebe6f6a3adf,"Steele, Curtis and Keith",Bouvet Island (Bouvetoya),Pharmaceuticals,70.56,6,Logistics Delay,High,36,1992601.71,99.35,145990.44,12951.91
c9554869-d23a-42f4-addf-6ba6e7eec9c0,Aguirre-Valdez,South Africa,Electronics,88.7,65,Cyber Attack,Medium,111,67788.06,75.95,8738.17,16303.03
f2e73b2f-9d78-4a29-b8ec-fc9e4befc2e2,"Gardner, Thornton and Briggs",Christmas Island,Pharmaceuticals,63.57,1,Labor Strike,Low,9,18126.57,66.08,2439.2,6148.53
ed20f1ef-2629-4dfd-9035-7beef2c1f6cd,Johnson-Davis,Botswana,Automotive,81.79,87,Natural Disaster,Medium,124,76381.9,68.48,11930.31,24075.57
5b4ba761-80c2-46e9-b2ea-1ee1f27d2929,Oliver-Hale,Tokelau,Food & Beverage,68.21,88,Raw Material Shortage,Low,29,27533.87,50.95,4967.03,13505.36
d4378b9f-6293-4f93-814e-8948c27e283d,Mueller-Diaz,French Southern Territories,Food & Beverage,83.54,94,Logistics Delay,High,65,2739608.9,92.54,459559.59,204374.82
5bc286c1-bad3-4736-8dc2-feafb281d07b,Chen-Dickerson,Taiwan,Electronics,84.15,98,Port Congestion,Medium,150,398837.47,65.1,48566.89,139194.28
2fa651df-c5d2-4e8d-b646-5d3bbd48daf6,"Gutierrez, Hahn and Yang",Japan,Food & Beverage,92.52,59,Labor Strike,Medium,85,443850.06,84.24,36909.46,69950.77
b53b3449-0536-4bb7-97b7-fda06d21758f,Silva-Vance,Sudan,Automotive,69.97,2,Natural Disaster,High,73,2429316.27,80.38,280590.24,476631.85
